onset	duration	Scoring2	Has_Arousal
14.9999991059303	30	1	0
44.9999991059303	30	1	0
74.9999991059303	30	1	0
104.99999910593	30	1	0
134.99999910593	30	1	0
164.99999910593	30	1	0
194.99999910593	30	1	0
224.99999910593	30	1	0
254.99999910593	30	1	0
284.99999910593	30	1	0
314.99999910593	30	1	0
344.99999910593	30	1	0
374.99999910593	30	1	0
404.99999910593	30	1	0
434.99999910593	30	1	0
464.99999910593	30	1	0
494.99999910593	30	1	0
524.99999910593	30	1	0
554.99999910593	30	1	0
584.99999910593	30	1	0
614.99999910593	30	1	0
644.99999910593	30	1	0
674.99999910593	30	1	0
704.99999910593	30	1	0
734.99999910593	30	1	0
764.99999910593	30	1	0
794.99999910593	30	1	0
824.99999910593	30	1	0
854.99999910593	30	1	0
884.99999910593	30	1	0
914.99999910593	30	1	0
944.99999910593	30	1	0
974.99999910593	30	1	0
1004.99999910593	30	1	0
1034.99999910593	30	1	0
1064.99999910593	30	1	0
1094.99999910593	30	1	0
1124.99999910593	30	1	0
1154.99999910593	30	1	0
1184.99999910593	30	1	0
1214.99999910593	30	1	0
1244.99999910593	30	1	0
1274.99999910593	30	1	0
1304.99999910593	30	1	0
1334.99999910593	30	1	0
1364.99999910593	30	1	0
1394.99999910593	30	1	0
1424.99999910593	30	1	0
1454.99999910593	30	1	0
1484.99999910593	30	1	0
1514.99999910593	30	1	0
1544.99999910593	30	1	0
1574.99999910593	30	1	0
1604.99999910593	30	1	0
1634.99999910593	30	1	0
1664.99999910593	30	1	0
1694.99999910593	30	1	0
1724.99999910593	30	1	0
1754.99999910593	30	1	0
1784.99999910593	30	1	0
1814.99999910593	30	1	0
1844.99999910593	30	1	0
1874.99999910593	30	1	0
1904.99999910593	30	1	0
1934.99999910593	30	1	0
1964.99999910593	30	1	0
1994.99999910593	30	1	0
2024.99999910593	30	1	0
2054.99999910593	30	1	0
2084.99999910593	30	1	0
2114.99999910593	30	1	0
2144.99999910593	30	1	0
2174.99999910593	30	1	0
2204.99999910593	30	1	0
2234.99999910593	30	1	0
2264.99999910593	30	1	0
2294.99999910593	30	1	0
2324.99999910593	30	1	0
2354.99999910593	30	1	0
2384.99999910593	30	1	0
2414.99999910593	30	1	0
2444.99999910593	30	1	0
2474.99999910593	30	1	0
2504.99999910593	30	1	0
2534.99999910593	30	1	0
2564.99999910593	30	1	0
2594.99999910593	30	1	0
2624.99999910593	30	1	0
2654.99999910593	30	1	0
2684.99999910593	30	1	0
2714.99999910593	30	1	0
2744.99999910593	30	1	0
2774.99999910593	30	1	0
2804.99999910593	30	1	0
2834.99999910593	30	1	0
2864.99999910593	30	1	0
2894.99999910593	30	1	0
2924.99999910593	30	1	0
2954.99999910593	30	1	0
2984.99999910593	30	1	0
3014.99999910593	30	1	0
3044.99999910593	30	1	0
3074.99999910593	30	1	0
3104.99999910593	30	1	0
3134.99999910593	30	1	0
3164.99999910593	30	1	0
3194.99999910593	30	1	0
3224.99999910593	30	1	0
3254.99999910593	30	1	0
3284.99999910593	30	1	0
3314.99999910593	30	1	0
3344.99999910593	30	1	0
3374.99999910593	30	1	0
3404.99999910593	30	1	0
3434.99999910593	30	1	0
3464.99999910593	30	1	0
3494.99999910593	30	1	0
3524.99999910593	30	1	0
3554.99999910593	30	3	0
3584.99999910593	30	3	0
3614.99999910593	30	3	0
3644.99999910593	30	3	0
3674.99999910593	30	3	0
3704.99999910593	30	3	0
3734.99999910593	30	3	0
3764.99999910593	30	3	0
3794.99999910593	30	4	0
3824.99999910593	30	4	0
3854.99999910593	30	4	0
3884.99999910593	30	4	0
3914.99999910593	30	4	0
3944.99999910593	30	4	0
3974.99999910593	30	4	0
4004.99999910593	30	4	0
4034.99999910593	30	4	0
4064.99999910593	30	4	0
4094.99999910593	30	4	0
4124.99999910593	30	4	0
4154.99999910593	30	4	0
4184.99999910593	30	4	0
4214.99999910593	30	4	0
4244.99999910593	30	4	0
4274.99999910593	30	4	0
4304.99999910593	30	4	0
4334.99999910593	30	4	0
4364.99999910593	30	4	0
4394.99999910593	30	4	0
4424.99999910593	30	4	0
4454.99999910593	30	4	0
4484.99999910593	30	4	0
4514.99999910593	30	4	0
4544.99999910593	30	4	0
4574.99999910593	30	4	0
4604.99999910593	30	4	0
4634.99999910593	30	4	0
4664.99999910593	30	4	0
4694.99999910593	30	4	0
4724.99999910593	30	5	0
4754.99999910593	30	5	0
4784.99999910593	30	5	0
4814.99999910593	30	5	0
4844.99999910593	30	5	0
4874.99999910593	30	5	0
4904.99999910593	30	5	0
4934.99999910593	30	5	0
4964.99999910593	30	5	0
4994.99999910593	30	5	0
5024.99999910593	30	5	0
5054.99999910593	30	5	0
5084.99999910593	30	5	0
5114.99999910593	30	5	0
5144.99999910593	30	5	0
5174.99999910593	30	5	0
5204.99999910593	30	5	0
5234.99999910593	30	5	0
5264.99999910593	30	5	0
5294.99999910593	30	5	0
5324.99999910593	30	5	0
5354.99999910593	30	5	0
5384.99999910593	30	5	0
5414.99999910593	30	5	0
5444.99999910593	30	5	0
5474.99999910593	30	5	0
5504.99999910593	30	5	0
5534.99999910593	30	5	0
5564.99999910593	30	5	0
5594.99999910593	30	5	0
5624.99999910593	30	5	0
5654.99999910593	30	5	0
5684.99999910593	30	5	0
5714.99999910593	30	5	0
