onset	duration	Scoring2	Has_Arousal
-28.9999935775995	30	1	0
1.00000642240047	30	1	0
31.0000064224005	30	1	0
61.0000064224005	30	1	0
91.0000064224005	30	1	0
121.0000064224	30	1	0
151.0000064224	30	1	0
181.0000064224	30	1	0
211.0000064224	30	1	0
241.0000064224	30	1	0
271.0000064224	30	1	0
301.0000064224	30	1	0
331.0000064224	30	1	0
361.0000064224	30	1	0
391.0000064224	30	1	0
421.0000064224	30	1	0
451.0000064224	30	1	0
481.0000064224	30	1	0
511.0000064224	30	1	0
541.0000064224	30	1	0
571.0000064224	30	1	0
601.0000064224	30	1	0
631.0000064224	30	1	0
661.0000064224	30	1	0
691.0000064224	30	1	0
721.0000064224	30	1	0
751.0000064224	30	1	0
781.0000064224	30	1	0
811.0000064224	30	1	0
841.0000064224	30	1	0
871.0000064224	30	1	0
901.0000064224	30	1	0
931.0000064224	30	1	0
961.0000064224	30	1	0
991.0000064224	30	1	0
1021.0000064224	30	1	0
1051.0000064224	30	1	0
1081.0000064224	30	1	0
1111.0000064224	30	1	0
1141.0000064224	30	1	0
1171.0000064224	30	1	0
1201.0000064224	30	1	0
1231.0000064224	30	1	0
1261.0000064224	30	1	0
1291.0000064224	30	1	0
1321.0000064224	30	1	0
1351.0000064224	30	1	0
1381.0000064224	30	1	0
1411.0000064224	30	1	0
1441.0000064224	30	1	0
1471.0000064224	30	1	0
1501.0000064224	30	1	0
1531.0000064224	30	1	0
1561.0000064224	30	1	0
1591.0000064224	30	1	0
1621.0000064224	30	1	0
1651.0000064224	30	1	0
1681.0000064224	30	1	0
1711.0000064224	30	1	0
1741.0000064224	30	1	0
1771.0000064224	30	1	0
1801.0000064224	30	1	0
1831.0000064224	30	1	0
1861.0000064224	30	1	0
1891.0000064224	30	1	0
1921.0000064224	30	1	0
1951.0000064224	30	1	0
1981.0000064224	30	1	0
2011.0000064224	30	1	0
2041.0000064224	30	1	0
2071.0000064224	30	1	0
2101.0000064224	30	1	0
2131.0000064224	30	1	0
2161.0000064224	30	1	0
2191.0000064224	30	1	0
2221.0000064224	30	1	0
2251.0000064224	30	1	0
2281.0000064224	30	1	0
2311.0000064224	30	1	0
2341.0000064224	30	1	0
2371.0000064224	30	1	0
2401.0000064224	30	1	0
2431.0000064224	30	1	0
2461.0000064224	30	1	0
2491.0000064224	30	1	0
2521.0000064224	30	3	0
2551.0000064224	30	3	0
2581.0000064224	30	3	0
2611.0000064224	30	3	0
2641.0000064224	30	3	0
2671.0000064224	30	3	0
2701.0000064224	30	3	0
2731.0000064224	30	1	0
2761.0000064224	30	3	0
2791.0000064224	30	3	0
2821.0000064224	30	3	0
2851.0000064224	30	3	0
2881.0000064224	30	3	0
2911.0000064224	30	3	0
2941.0000064224	30	4	0
2971.0000064224	30	4	0
3001.0000064224	30	4	0
3031.0000064224	30	4	0
3061.0000064224	30	4	0
3091.0000064224	30	4	0
3121.0000064224	30	4	0
3151.0000064224	30	3	0
3181.0000064224	30	3	0
3211.0000064224	30	4	0
3241.0000064224	30	4	0
3271.0000064224	30	4	0
3301.0000064224	30	4	0
3331.0000064224	30	4	0
3361.0000064224	30	4	0
3391.0000064224	30	4	0
3421.0000064224	30	4	0
3451.0000064224	30	4	0
