onset	duration	Scoring2	Has_Arousal
10.0000061094761	30	1	0
40.0000061094761	30	1	0
70.0000061094761	30	1	0
100.000006109476	30	1	0
130.000006109476	30	1	0
160.000006109476	30	1	0
190.000006109476	30	1	0
220.000006109476	30	1	0
250.000006109476	30	1	0
280.000006109476	30	1	0
310.000006109476	30	1	0
340.000006109476	30	1	0
370.000006109476	30	1	0
400.000006109476	30	1	0
430.000006109476	30	1	0
460.000006109476	30	1	0
490.000006109476	30	1	0
520.000006109476	30	1	0
550.000006109476	30	1	0
580.000006109476	30	1	0
610.000006109476	30	1	0
640.000006109476	30	1	0
670.000006109476	30	1	0
700.000006109476	30	1	0
730.000006109476	30	1	0
760.000006109476	30	1	0
790.000006109476	30	1	0
820.000006109476	30	1	0
850.000006109476	30	1	0
880.000006109476	30	1	0
910.000006109476	30	1	0
940.000006109476	30	1	0
970.000006109476	30	1	0
1000.00000610948	30	1	0
1030.00000610948	30	1	0
1060.00000610948	30	1	0
1090.00000610948	30	1	0
1120.00000610948	30	1	0
1150.00000610948	30	1	0
1180.00000610948	30	1	0
1210.00000610948	30	1	0
1240.00000610948	30	1	0
1270.00000610948	30	1	0
1300.00000610948	30	1	0
1330.00000610948	30	1	0
1360.00000610948	30	1	0
1390.00000610948	30	1	0
1420.00000610948	30	1	0
1450.00000610948	30	1	0
1480.00000610948	30	1	0
1510.00000610948	30	1	0
1540.00000610948	30	1	0
1570.00000610948	30	1	0
1600.00000610948	30	1	0
1630.00000610948	30	1	0
1660.00000610948	30	1	0
1690.00000610948	30	1	0
1720.00000610948	30	1	0
1750.00000610948	30	1	0
1780.00000610948	30	1	0
1810.00000610948	30	1	0
1840.00000610948	30	1	0
1870.00000610948	30	1	0
1900.00000610948	30	1	0
1930.00000610948	30	1	0
1960.00000610948	30	1	0
1990.00000610948	30	1	0
2020.00000610948	30	1	0
2050.00000610948	30	1	0
2080.00000610948	30	1	0
2110.00000610948	30	1	0
2140.00000610948	30	1	0
2170.00000610948	30	1	0
2200.00000610948	30	1	0
2230.00000610948	30	1	0
2260.00000610948	30	1	0
2290.00000610948	30	1	0
2320.00000610948	30	1	0
2350.00000610948	30	1	0
2380.00000610948	30	1	0
2410.00000610948	30	1	0
2440.00000610948	30	1	0
2470.00000610948	30	1	0
2500.00000610948	30	1	0
2530.00000610948	30	1	0
2560.00000610948	30	1	0
2590.00000610948	30	1	0
2620.00000610948	30	1	0
2650.00000610948	30	1	0
2680.00000610948	30	1	0
2710.00000610948	30	1	0
2740.00000610948	30	1	0
2770.00000610948	30	1	0
2800.00000610948	30	1	0
2830.00000610948	30	1	0
2860.00000610948	30	1	0
2890.00000610948	30	1	0
2920.00000610948	30	1	0
2950.00000610948	30	1	0
2980.00000610948	30	1	0
3010.00000610948	30	1	0
3040.00000610948	30	1	0
3070.00000610948	30	1	0
3100.00000610948	30	1	0
3130.00000610948	30	1	0
3160.00000610948	30	1	0
3190.00000610948	30	1	0
3220.00000610948	30	1	0
3250.00000610948	30	1	0
3280.00000610948	30	1	0
3310.00000610948	30	1	0
3340.00000610948	30	1	0
3370.00000610948	30	1	0
3400.00000610948	30	1	0
3430.00000610948	30	1	0
3460.00000610948	30	1	0
3490.00000610948	30	1	0
3520.00000610948	30	1	0
3550.00000610948	30	3	0
3580.00000610948	30	3	0
3610.00000610948	30	3	0
3640.00000610948	30	3	0
3670.00000610948	30	3	0
3700.00000610948	30	3	0
3730.00000610948	30	3	0
3760.00000610948	30	4	0
3790.00000610948	30	4	0
3820.00000610948	30	4	0
3850.00000610948	30	4	1
3880.00000610948	30	1	0
3910.00000610948	30	1	0
3940.00000610948	30	1	0
3970.00000610948	30	3	1
4000.00000610948	30	3	0
4030.00000610948	30	3	0
4060.00000610948	30	4	0
4090.00000610948	30	4	0
4120.00000610948	30	4	0
4150.00000610948	30	4	0
4180.00000610948	30	4	0
4210.00000610948	30	4	0
4240.00000610948	30	4	0
4270.00000610948	30	4	0
4300.00000610948	30	5	0
4330.00000610948	30	5	0
4360.00000610948	30	5	0
4390.00000610948	30	5	0
4420.00000610948	30	5	0
4450.00000610948	30	5	0
4480.00000610948	30	5	0
4510.00000610948	30	5	0
4540.00000610948	30	5	0
4570.00000610948	30	5	0
4600.00000610948	30	5	0
4630.00000610948	30	5	0
4660.00000610948	30	5	0
4690.00000610948	30	5	0
4720.00000610948	30	5	0
4750.00000610948	30	5	0
4780.00000610948	30	5	0
4810.00000610948	30	5	0
4840.00000610948	30	5	0
4870.00000610948	30	5	0
4900.00000610948	30	5	0
4930.00000610948	30	5	0
4960.00000610948	30	5	0
4990.00000610948	30	5	0
5020.00000610948	30	5	0
5050.00000610948	30	5	0
5080.00000610948	30	5	0
5110.00000610948	30	5	0
5140.00000610948	30	5	0
5170.00000610948	30	5	0
5200.00000610948	30	5	0
5230.00000610948	30	5	1
5260.00000610948	30	5	0
5290.00000610948	30	5	0
5320.00000610948	30	5	0
5350.00000610948	30	5	0
5380.00000610948	30	5	0
5410.00000610948	30	5	0
5440.00000610948	30	5	0
5470.00000610948	30	5	0
5500.00000610948	30	5	0
5530.00000610948	30	5	0
5560.00000610948	30	5	0
5590.00000610948	30	5	0
5620.00000610948	30	5	0
5650.00000610948	30	5	0
5680.00000610948	30	5	0
5710.00000610948	30	5	0
5740.00000610948	30	5	1
5770.00000610948	30	5	1
5800.00000610948	30	4	0
5830.00000610948	30	1	1
5860.00000610948	30	3	0
5890.00000610948	30	4	0
