onset	duration	Scoring2	Has_Arousal
14.000004529953	30	1	0
44.000004529953	30	1	0
74.000004529953	30	1	0
104.000004529953	30	1	0
134.000004529953	30	1	0
164.000004529953	30	1	0
194.000004529953	30	1	0
224.000004529953	30	1	0
254.000004529953	30	1	0
284.000004529953	30	1	0
314.000004529953	30	1	0
344.000004529953	30	1	0
374.000004529953	30	1	0
404.000004529953	30	1	0
434.000004529953	30	1	0
464.000004529953	30	1	0
494.000004529953	30	1	0
524.000004529953	30	1	0
554.000004529953	30	1	0
584.000004529953	30	1	0
614.000004529953	30	1	0
644.000004529953	30	1	0
674.000004529953	30	1	0
704.000004529953	30	1	0
734.000004529953	30	1	0
764.000004529953	30	1	0
794.000004529953	30	1	0
824.000004529953	30	1	0
854.000004529953	30	1	0
884.000004529953	30	1	0
914.000004529953	30	1	0
944.000004529953	30	1	0
974.000004529953	30	1	0
1004.00000452995	30	1	0
1034.00000452995	30	1	0
1064.00000452995	30	1	0
1094.00000452995	30	1	0
1124.00000452995	30	1	0
1154.00000452995	30	1	0
1184.00000452995	30	1	0
1214.00000452995	30	1	0
1244.00000452995	30	1	0
1274.00000452995	30	1	0
1304.00000452995	30	1	0
1334.00000452995	30	1	0
1364.00000452995	30	1	0
1394.00000452995	30	1	0
1424.00000452995	30	1	0
1454.00000452995	30	1	0
1484.00000452995	30	1	0
1514.00000452995	30	1	0
1544.00000452995	30	1	0
1574.00000452995	30	1	0
1604.00000452995	30	1	0
1634.00000452995	30	1	0
1664.00000452995	30	1	0
1694.00000452995	30	1	0
1724.00000452995	30	1	0
1754.00000452995	30	1	0
1784.00000452995	30	1	0
1814.00000452995	30	1	0
1844.00000452995	30	1	0
1874.00000452995	30	1	0
1904.00000452995	30	1	0
1934.00000452995	30	1	0
1964.00000452995	30	1	0
1994.00000452995	30	1	0
2024.00000452995	30	1	0
2054.00000452995	30	1	0
2084.00000452995	30	1	0
2114.00000452995	30	1	0
2144.00000452995	30	1	0
2174.00000452995	30	1	0
2204.00000452995	30	1	0
2234.00000452995	30	1	0
2264.00000452995	30	1	0
2294.00000452995	30	1	0
2324.00000452995	30	1	0
2354.00000452995	30	3	0
2384.00000452995	30	3	0
2414.00000452995	30	3	0
2444.00000452995	30	3	0
2474.00000452995	30	3	0
2504.00000452995	30	3	0
2534.00000452995	30	3	0
2564.00000452995	30	3	0
2594.00000452995	30	4	0
2624.00000452995	30	4	0
2654.00000452995	30	4	0
2684.00000452995	30	4	0
2714.00000452995	30	4	0
2744.00000452995	30	4	1
2774.00000452995	30	3	0
2804.00000452995	30	4	0
2834.00000452995	30	4	0
2864.00000452995	30	4	0
2894.00000452995	30	4	0
2924.00000452995	30	4	0
2954.00000452995	30	4	0
2984.00000452995	30	4	0
3014.00000452995	30	4	0
3044.00000452995	30	5	0
3074.00000452995	30	5	0
3104.00000452995	30	5	0
3134.00000452995	30	5	0
3164.00000452995	30	5	0
3194.00000452995	30	5	0
3224.00000452995	30	5	0
3254.00000452995	30	5	0
3284.00000452995	30	5	0
3314.00000452995	30	5	0
3344.00000452995	30	5	0
3374.00000452995	30	5	0
3404.00000452995	30	5	0
3434.00000452995	30	5	0
3464.00000452995	30	5	0
3494.00000452995	30	5	0
3524.00000452995	30	5	0
3554.00000452995	30	5	0
3584.00000452995	30	5	0
3614.00000452995	30	5	0
3644.00000452995	30	5	0
3674.00000452995	30	5	0
3704.00000452995	30	5	0
3734.00000452995	30	5	0
3764.00000452995	30	5	0
3794.00000452995	30	5	0
3824.00000452995	30	5	0
3854.00000452995	30	5	0
3884.00000452995	30	5	0
3914.00000452995	30	5	0
3944.00000452995	30	5	0
3974.00000452995	30	5	0
4004.00000452995	30	1	1
4034.00000452995	30	1	0
4064.00000452995	30	4	0
4094.00000452995	30	4	0
4124.00000452995	30	4	1
4154.00000452995	30	4	0
4184.00000452995	30	4	0
4214.00000452995	30	4	0
4244.00000452995	30	4	0
4274.00000452995	30	4	0
4304.00000452995	30	4	0
4334.00000452995	30	5	0
4364.00000452995	30	5	0
4394.00000452995	30	5	0
4424.00000452995	30	5	0
4454.00000452995	30	5	0
4484.00000452995	30	5	0
4514.00000452995	30	5	0
4544.00000452995	30	5	0
4574.00000452995	30	5	0
4604.00000452995	30	5	0
4634.00000452995	30	5	0
4664.00000452995	30	5	0
4694.00000452995	30	5	0
4724.00000452995	30	5	0
4754.00000452995	30	5	0
4784.00000452995	30	5	0
4814.00000452995	30	5	0
4844.00000452995	30	5	0
4874.00000452995	30	5	0
4904.00000452995	30	5	0
4934.00000452995	30	5	0
4964.00000452995	30	5	0
4994.00000452995	30	5	0
5024.00000452995	30	5	0
5054.00000452995	30	5	0
5084.00000452995	30	5	0
5114.00000452995	30	5	0
5144.00000452995	30	5	1
5174.00000452995	30	5	0
5204.00000452995	30	4	0
5234.00000452995	30	4	0
5264.00000452995	30	4	0
5294.00000452995	30	4	0
5324.00000452995	30	4	0
5354.00000452995	30	4	0
5384.00000452995	30	5	0
5414.00000452995	30	4	0
5444.00000452995	30	4	0
5474.00000452995	30	4	0
5504.00000452995	30	4	0
5534.00000452995	30	4	0
5564.00000452995	30	4	0
5594.00000452995	30	4	0
5624.00000452995	30	5	0
5654.00000452995	30	5	0
5684.00000452995	30	5	0
5714.00000452995	30	5	0
5744.00000452995	30	5	0
5774.00000452995	30	5	0
5804.00000452995	30	5	0
5834.00000452995	30	5	0
5864.00000452995	30	5	0
5894.00000452995	30	5	0
5924.00000452995	30	5	0
5954.00000452995	30	5	0
5984.00000452995	30	5	0
6014.00000452995	30	5	0
6044.00000452995	30	1	1
6074.00000452995	30	4	0
6104.00000452995	30	4	0
6134.00000452995	30	4	0
6164.00000452995	30	4	0
6194.00000452995	30	4	0
6224.00000452995	30	4	0
6254.00000452995	30	4	0
6284.00000452995	30	1	1
6314.00000452995	30	3	0
6344.00000452995	30	4	0
6374.00000452995	30	4	0
6404.00000452995	30	4	0
6434.00000452995	30	4	0
6464.00000452995	30	4	0
6494.00000452995	30	4	0
6524.00000452995	30	1	1
6554.00000452995	30	3	0
6584.00000452995	30	4	0
6614.00000452995	30	4	0
6644.00000452995	30	4	0
6674.00000452995	30	4	0
6704.00000452995	30	4	0
6734.00000452995	30	4	0
6764.00000452995	30	4	0
6794.00000452995	30	4	0
6824.00000452995	30	4	0
