onset	duration	Scoring2	Has_Arousal
16.9999983161688	30	1	0
46.9999983161688	30	1	0
76.9999983161688	30	1	0
106.999998316169	30	1	0
136.999998316169	30	1	0
166.999998316169	30	1	0
196.999998316169	30	1	0
226.999998316169	30	1	0
256.999998316169	30	1	0
286.999998316169	30	1	0
316.999998316169	30	1	0
346.999998316169	30	1	0
376.999998316169	30	1	0
406.999998316169	30	1	0
436.999998316169	30	1	0
466.999998316169	30	1	0
496.999998316169	30	1	0
526.999998316169	30	1	0
556.999998316169	30	1	0
586.999998316169	30	1	0
616.999998316169	30	1	0
646.999998316169	30	1	0
676.999998316169	30	1	0
706.999998316169	30	1	0
736.999998316169	30	1	0
766.999998316169	30	1	0
796.999998316169	30	1	0
826.999998316169	30	1	0
856.999998316169	30	1	0
886.999998316169	30	1	0
916.999998316169	30	1	0
946.999998316169	30	1	0
976.999998316169	30	1	0
1006.99999831617	30	1	0
1036.99999831617	30	1	0
1066.99999831617	30	1	0
1096.99999831617	30	1	0
1126.99999831617	30	1	0
1156.99999831617	30	1	0
1186.99999831617	30	1	0
1216.99999831617	30	1	0
1246.99999831617	30	1	0
1276.99999831617	30	1	0
1306.99999831617	30	1	0
1336.99999831617	30	1	0
1366.99999831617	30	1	0
1396.99999831617	30	1	0
1426.99999831617	30	1	0
1456.99999831617	30	1	0
1486.99999831617	30	1	0
1516.99999831617	30	1	0
1546.99999831617	30	1	0
1576.99999831617	30	1	0
1606.99999831617	30	1	0
1636.99999831617	30	1	0
1666.99999831617	30	1	0
1696.99999831617	30	1	0
1726.99999831617	30	1	0
1756.99999831617	30	1	0
1786.99999831617	30	1	0
1816.99999831617	30	1	0
1846.99999831617	30	1	0
1876.99999831617	30	1	0
1906.99999831617	30	1	0
1936.99999831617	30	1	0
1966.99999831617	30	1	0
1996.99999831617	30	1	0
2026.99999831617	30	1	0
2056.99999831617	30	1	0
2086.99999831617	30	1	0
2116.99999831617	30	1	0
2146.99999831617	30	1	0
2176.99999831617	30	1	0
2206.99999831617	30	1	0
2236.99999831617	30	1	0
2266.99999831617	30	1	0
2296.99999831617	30	1	0
2326.99999831617	30	1	0
2356.99999831617	30	1	0
2386.99999831617	30	1	0
2416.99999831617	30	1	0
2446.99999831617	30	1	0
2476.99999831617	30	1	0
2506.99999831617	30	1	0
2536.99999831617	30	1	0
2566.99999831617	30	1	0
2596.99999831617	30	1	0
2626.99999831617	30	1	0
2656.99999831617	30	1	0
2686.99999831617	30	1	0
2716.99999831617	30	1	0
2746.99999831617	30	1	0
2776.99999831617	30	1	0
2806.99999831617	30	1	0
2836.99999831617	30	1	0
2866.99999831617	30	1	0
2896.99999831617	30	1	0
2926.99999831617	30	3	0
2956.99999831617	30	3	1
2986.99999831617	30	3	0
3016.99999831617	30	3	0
3046.99999831617	30	3	0
3076.99999831617	30	3	0
3106.99999831617	30	3	0
3136.99999831617	30	3	1
3166.99999831617	30	3	0
3196.99999831617	30	4	0
3226.99999831617	30	1	1
3256.99999831617	30	1	0
3286.99999831617	30	1	0
3316.99999831617	30	1	0
3346.99999831617	30	3	0
3376.99999831617	30	3	0
3406.99999831617	30	3	0
3436.99999831617	30	3	0
3466.99999831617	30	3	0
3496.99999831617	30	3	0
3526.99999831617	30	4	0
3556.99999831617	30	4	0
3586.99999831617	30	4	0
3616.99999831617	30	4	0
3646.99999831617	30	4	0
3676.99999831617	30	4	0
3706.99999831617	30	4	0
3736.99999831617	30	4	0
3766.99999831617	30	4	0
3796.99999831617	30	4	0
3826.99999831617	30	4	0
3856.99999831617	30	1	1
3886.99999831617	30	1	0
3916.99999831617	30	1	0
3946.99999831617	30	3	0
3976.99999831617	30	3	0
4006.99999831617	30	4	0
4036.99999831617	30	4	0
4066.99999831617	30	4	0
4096.99999831617	30	4	0
4126.99999831617	30	4	0
4156.99999831617	30	4	0
4186.99999831617	30	4	1
4216.99999831617	30	3	0
4246.99999831617	30	4	0
4276.99999831617	30	4	0
4306.99999831617	30	4	1
4336.99999831617	30	4	0
4366.99999831617	30	4	0
4396.99999831617	30	4	0
4426.99999831617	30	4	0
4456.99999831617	30	5	0
4486.99999831617	30	5	0
4516.99999831617	30	5	0
4546.99999831617	30	5	0
4576.99999831617	30	5	0
4606.99999831617	30	5	0
4636.99999831617	30	5	0
4666.99999831617	30	5	0
4696.99999831617	30	5	0
4726.99999831617	30	5	0
4756.99999831617	30	5	0
4786.99999831617	30	5	0
4816.99999831617	30	5	0
4846.99999831617	30	5	0
4876.99999831617	30	5	0
4906.99999831617	30	5	0
4936.99999831617	30	5	0
4966.99999831617	30	5	0
4996.99999831617	30	5	0
5026.99999831617	30	5	0
5056.99999831617	30	5	0
5086.99999831617	30	5	0
5116.99999831617	30	5	0
5146.99999831617	30	5	0
5176.99999831617	30	5	0
