onset	duration	Scoring2	Has_Arousal
15.9999936819077	30	1	0
45.9999936819077	30	1	0
75.9999936819077	30	1	0
105.999993681908	30	1	0
135.999993681908	30	1	0
165.999993681908	30	1	0
195.999993681908	30	1	0
225.999993681908	30	1	0
255.999993681908	30	1	0
285.999993681908	30	1	0
315.999993681908	30	1	0
345.999993681908	30	1	0
375.999993681908	30	1	0
405.999993681908	30	1	0
435.999993681908	30	1	0
465.999993681908	30	1	0
495.999993681908	30	1	0
525.999993681908	30	1	0
555.999993681908	30	1	0
585.999993681908	30	1	0
615.999993681908	30	1	0
645.999993681908	30	1	0
675.999993681908	30	1	0
705.999993681908	30	1	0
735.999993681908	30	1	0
765.999993681908	30	1	0
795.999993681908	30	1	0
825.999993681908	30	1	0
855.999993681908	30	1	0
885.999993681908	30	1	0
915.999993681908	30	1	0
945.999993681908	30	1	0
975.999993681908	30	1	0
1005.99999368191	30	1	0
1035.99999368191	30	1	0
1065.99999368191	30	1	0
1095.99999368191	30	1	0
1125.99999368191	30	1	0
1155.99999368191	30	1	0
1185.99999368191	30	1	0
1215.99999368191	30	1	0
1245.99999368191	30	1	0
1275.99999368191	30	1	0
1305.99999368191	30	1	0
1335.99999368191	30	1	0
1365.99999368191	30	1	0
1395.99999368191	30	1	0
1425.99999368191	30	1	0
1455.99999368191	30	1	0
1485.99999368191	30	1	0
1515.99999368191	30	1	0
1545.99999368191	30	1	0
1575.99999368191	30	1	0
1605.99999368191	30	1	0
1635.99999368191	30	1	0
1665.99999368191	30	1	0
1695.99999368191	30	1	0
1725.99999368191	30	1	0
1755.99999368191	30	1	0
1785.99999368191	30	1	0
1815.99999368191	30	1	0
1845.99999368191	30	1	0
1875.99999368191	30	1	0
1905.99999368191	30	1	0
1935.99999368191	30	1	0
1965.99999368191	30	1	0
1995.99999368191	30	1	0
2025.99999368191	30	1	0
2055.99999368191	30	1	0
2085.99999368191	30	1	0
2115.99999368191	30	1	0
2145.99999368191	30	1	0
2175.99999368191	30	1	0
2205.99999368191	30	1	0
2235.99999368191	30	1	0
2265.99999368191	30	1	0
2295.99999368191	30	1	0
2325.99999368191	30	1	0
2355.99999368191	30	1	0
2385.99999368191	30	1	0
2415.99999368191	30	1	0
2445.99999368191	30	1	0
2475.99999368191	30	1	0
2505.99999368191	30	1	0
2535.99999368191	30	1	0
2565.99999368191	30	1	0
2595.99999368191	30	1	0
2625.99999368191	30	1	0
2655.99999368191	30	1	0
2685.99999368191	30	1	0
2715.99999368191	30	1	0
2745.99999368191	30	1	0
2775.99999368191	30	1	0
2805.99999368191	30	1	0
2835.99999368191	30	1	0
2865.99999368191	30	1	0
2895.99999368191	30	1	0
2925.99999368191	30	1	0
2955.99999368191	30	1	0
2985.99999368191	30	1	0
3015.99999368191	30	1	0
3045.99999368191	30	1	0
3075.99999368191	30	1	0
3105.99999368191	30	1	0
3135.99999368191	30	1	0
3165.99999368191	30	1	0
3195.99999368191	30	1	0
3225.99999368191	30	1	0
3255.99999368191	30	1	0
3285.99999368191	30	1	0
3315.99999368191	30	1	0
3345.99999368191	30	1	0
3375.99999368191	30	1	0
3405.99999368191	30	1	0
3435.99999368191	30	1	0
3465.99999368191	30	1	0
3495.99999368191	30	1	0
3525.99999368191	30	1	0
