onset	duration	Scoring2	Has_Arousal
23.000006005168	30	1	0
53.000006005168	30	1	0
83.000006005168	30	1	0
113.000006005168	30	1	0
143.000006005168	30	1	0
173.000006005168	30	1	0
203.000006005168	30	1	0
233.000006005168	30	1	0
263.000006005168	30	1	0
293.000006005168	30	1	0
323.000006005168	30	1	0
353.000006005168	30	1	0
383.000006005168	30	1	0
413.000006005168	30	1	0
443.000006005168	30	1	0
473.000006005168	30	1	0
503.000006005168	30	1	0
533.000006005168	30	1	0
563.000006005168	30	1	0
593.000006005168	30	1	0
623.000006005168	30	1	0
653.000006005168	30	1	0
683.000006005168	30	1	0
713.000006005168	30	1	0
743.000006005168	30	1	0
773.000006005168	30	1	0
803.000006005168	30	1	0
833.000006005168	30	1	0
863.000006005168	30	1	0
893.000006005168	30	1	0
923.000006005168	30	1	0
953.000006005168	30	1	0
983.000006005168	30	1	0
1013.00000600517	30	1	0
1043.00000600517	30	1	0
1073.00000600517	30	1	0
1103.00000600517	30	1	0
1133.00000600517	30	1	0
1163.00000600517	30	1	0
1193.00000600517	30	1	0
1223.00000600517	30	1	0
1253.00000600517	30	1	0
1283.00000600517	30	1	0
1313.00000600517	30	1	0
1343.00000600517	30	1	0
1373.00000600517	30	1	0
1403.00000600517	30	1	0
1433.00000600517	30	1	0
1463.00000600517	30	1	0
1493.00000600517	30	1	0
1523.00000600517	30	1	0
1553.00000600517	30	1	0
1583.00000600517	30	1	0
1613.00000600517	30	1	0
1643.00000600517	30	1	0
1673.00000600517	30	1	0
1703.00000600517	30	1	0
1733.00000600517	30	1	0
1763.00000600517	30	1	0
1793.00000600517	30	1	0
1823.00000600517	30	1	0
1853.00000600517	30	1	0
1883.00000600517	30	1	0
1913.00000600517	30	1	0
1943.00000600517	30	1	0
1973.00000600517	30	1	0
2003.00000600517	30	1	0
2033.00000600517	30	1	0
2063.00000600517	30	1	0
2093.00000600517	30	1	0
2123.00000600517	30	1	0
2153.00000600517	30	1	0
2183.00000600517	30	1	0
2213.00000600517	30	1	0
2243.00000600517	30	1	0
2273.00000600517	30	1	0
2303.00000600517	30	1	0
2333.00000600517	30	1	0
2363.00000600517	30	1	0
2393.00000600517	30	1	0
2423.00000600517	30	1	0
2453.00000600517	30	1	0
2483.00000600517	30	1	0
2513.00000600517	30	1	0
2543.00000600517	30	1	0
2573.00000600517	30	1	0
2603.00000600517	30	1	0
2633.00000600517	30	1	0
2663.00000600517	30	1	0
2693.00000600517	30	1	0
2723.00000600517	30	1	0
2753.00000600517	30	1	0
2783.00000600517	30	1	0
2813.00000600517	30	1	0
2843.00000600517	30	1	0
