onset	duration	Scoring2	Has_Arousal
12.9999998956919	30	1	0
42.9999998956919	30	1	0
72.9999998956919	30	1	0
102.999999895692	30	1	0
132.999999895692	30	1	0
162.999999895692	30	1	0
192.999999895692	30	1	0
222.999999895692	30	1	0
252.999999895692	30	1	0
282.999999895692	30	1	0
312.999999895692	30	1	0
342.999999895692	30	1	0
372.999999895692	30	1	0
402.999999895692	30	1	0
432.999999895692	30	1	0
462.999999895692	30	1	0
492.999999895692	30	1	0
522.999999895692	30	1	0
552.999999895692	30	1	0
582.999999895692	30	1	0
612.999999895692	30	1	0
642.999999895692	30	1	0
672.999999895692	30	1	0
702.999999895692	30	1	0
732.999999895692	30	1	0
762.999999895692	30	1	0
792.999999895692	30	1	0
822.999999895692	30	1	0
852.999999895692	30	1	0
882.999999895692	30	1	0
912.999999895692	30	1	0
942.999999895692	30	1	0
972.999999895692	30	1	0
1002.99999989569	30	1	0
1032.99999989569	30	1	0
1062.99999989569	30	1	0
1092.99999989569	30	1	0
1122.99999989569	30	1	0
1152.99999989569	30	1	0
1182.99999989569	30	1	0
1212.99999989569	30	1	0
1242.99999989569	30	1	0
1272.99999989569	30	1	0
1302.99999989569	30	1	0
1332.99999989569	30	1	0
1362.99999989569	30	1	0
1392.99999989569	30	1	0
1422.99999989569	30	1	0
1452.99999989569	30	1	0
1482.99999989569	30	1	0
1512.99999989569	30	1	0
1542.99999989569	30	1	0
1572.99999989569	30	1	0
1602.99999989569	30	1	0
1632.99999989569	30	1	0
1662.99999989569	30	1	0
1692.99999989569	30	1	0
1722.99999989569	30	1	0
1752.99999989569	30	1	0
1782.99999989569	30	1	0
1812.99999989569	30	3	1
1842.99999989569	30	3	0
1872.99999989569	30	3	0
1902.99999989569	30	3	0
1932.99999989569	30	3	0
1962.99999989569	30	3	0
1992.99999989569	30	3	0
2022.99999989569	30	4	0
2052.99999989569	30	4	0
2082.99999989569	30	4	1
2112.99999989569	30	1	0
2142.99999989569	30	1	0
2172.99999989569	30	1	0
2202.99999989569	30	1	0
2232.99999989569	30	1	0
2262.99999989569	30	1	0
2292.99999989569	30	1	0
2322.99999989569	30	1	0
2352.99999989569	30	1	0
2382.99999989569	30	1	0
2412.99999989569	30	1	0
2442.99999989569	30	1	0
2472.99999989569	30	1	0
2502.99999989569	30	1	0
2532.99999989569	30	1	0
2562.99999989569	30	1	0
2592.99999989569	30	1	0
2622.99999989569	30	1	0
2652.99999989569	30	1	0
2682.99999989569	30	1	0
2712.99999989569	30	1	0
2742.99999989569	30	1	0
2772.99999989569	30	1	0
2802.99999989569	30	1	0
2832.99999989569	30	1	0
2862.99999989569	30	1	0
2892.99999989569	30	1	0
2922.99999989569	30	1	0
2952.99999989569	30	1	0
2982.99999989569	30	1	0
3012.99999989569	30	1	0
3042.99999989569	30	1	0
3072.99999989569	30	1	0
3102.99999989569	30	1	0
3132.99999989569	30	1	0
3162.99999989569	30	1	0
3192.99999989569	30	1	0
3222.99999989569	30	3	0
3252.99999989569	30	1	0
3282.99999989569	30	1	0
3312.99999989569	30	3	0
3342.99999989569	30	3	0
3372.99999989569	30	3	0
3402.99999989569	30	3	0
3432.99999989569	30	3	0
3462.99999989569	30	3	0
3492.99999989569	30	3	0
3522.99999989569	30	3	0
3552.99999989569	30	4	0
3582.99999989569	30	4	0
3612.99999989569	30	4	0
3642.99999989569	30	4	0
3672.99999989569	30	4	0
3702.99999989569	30	4	0
3732.99999989569	30	4	0
3762.99999989569	30	4	0
3792.99999989569	30	4	0
3822.99999989569	30	4	0
3852.99999989569	30	4	0
3882.99999989569	30	4	0
3912.99999989569	30	5	0
3942.99999989569	30	5	0
3972.99999989569	30	5	0
4002.99999989569	30	5	0
4032.99999989569	30	5	0
4062.99999989569	30	5	0
4092.99999989569	30	5	0
4122.99999989569	30	5	0
4152.99999989569	30	5	0
4182.99999989569	30	5	0
4212.99999989569	30	5	0
4242.99999989569	30	5	0
4272.99999989569	30	5	0
4302.99999989569	30	5	0
4332.99999989569	30	5	0
4362.99999989569	30	3	1
4392.99999989569	30	4	0
4422.99999989569	30	5	0
4452.99999989569	30	5	0
4482.99999989569	30	5	0
4512.99999989569	30	5	0
4542.99999989569	30	5	0
4572.99999989569	30	5	0
4602.99999989569	30	5	0
4632.99999989569	30	5	0
4662.99999989569	30	5	0
4692.99999989569	30	5	0
