onset	duration	Scoring1
11.0000006854534	30	1
41.0000006854534	30	1
71.0000006854534	30	1
101.000000685453	30	1
131.000000685453	30	1
161.000000685453	30	1
191.000000685453	30	1
221.000000685453	30	1
251.000000685453	30	1
281.000000685453	30	1
311.000000685453	30	1
341.000000685453	30	1
371.000000685453	30	1
401.000000685453	30	1
431.000000685453	30	1
461.000000685453	30	1
491.000000685453	30	1
521.000000685453	30	1
551.000000685453	30	1
581.000000685453	30	1
611.000000685453	30	1
641.000000685453	30	1
671.000000685453	30	1
701.000000685453	30	1
731.000000685453	30	1
761.000000685453	30	1
791.000000685453	30	1
821.000000685453	30	1
851.000000685453	30	1
881.000000685453	30	1
911.000000685453	30	1
941.000000685453	30	1
971.000000685453	30	1
1001.00000068545	30	1
1031.00000068545	30	1
1061.00000068545	30	1
1091.00000068545	30	1
1121.00000068545	30	1
1151.00000068545	30	1
1181.00000068545	30	1
1211.00000068545	30	1
1241.00000068545	30	1
1271.00000068545	30	1
1301.00000068545	30	1
1331.00000068545	30	1
1361.00000068545	30	1
1391.00000068545	30	1
1421.00000068545	30	1
1451.00000068545	30	1
1481.00000068545	30	1
1511.00000068545	30	1
1541.00000068545	30	1
1571.00000068545	30	1
1601.00000068545	30	1
1631.00000068545	30	1
1661.00000068545	30	1
1691.00000068545	30	1
1721.00000068545	30	1
1751.00000068545	30	1
1781.00000068545	30	1
1811.00000068545	30	1
1841.00000068545	30	1
1871.00000068545	30	1
1901.00000068545	30	1
1931.00000068545	30	1
1961.00000068545	30	1
1991.00000068545	30	1
2021.00000068545	30	1
2051.00000068545	30	1
2081.00000068545	30	1
2111.00000068545	30	1
2141.00000068545	30	1
2171.00000068545	30	1
2201.00000068545	30	1
2231.00000068545	30	1
2261.00000068545	30	1
2291.00000068545	30	1
2321.00000068545	30	1
2351.00000068545	30	1
2381.00000068545	30	1
2411.00000068545	30	1
2441.00000068545	30	1
2471.00000068545	30	1
2501.00000068545	30	1
2531.00000068545	30	1
2561.00000068545	30	1
2591.00000068545	30	1
2621.00000068545	30	1
2651.00000068545	30	3
2681.00000068545	30	3
2711.00000068545	30	3
2741.00000068545	30	3
2771.00000068545	30	3
2801.00000068545	30	3
2831.00000068545	30	3
2861.00000068545	30	3
2891.00000068545	30	4
2921.00000068545	30	3
2951.00000068545	30	3
2981.00000068545	30	3
3011.00000068545	30	4
3041.00000068545	30	4
3071.00000068545	30	4
3101.00000068545	30	4
3131.00000068545	30	4
3161.00000068545	30	4
3191.00000068545	30	4
3221.00000068545	30	4
3251.00000068545	30	4
3281.00000068545	30	4
3311.00000068545	30	4
3341.00000068545	30	4
3371.00000068545	30	4
3401.00000068545	30	4
3431.00000068545	30	4
3461.00000068545	30	4
3491.00000068545	30	4
3521.00000068545	30	4
3551.00000068545	30	4
3581.00000068545	30	4
3611.00000068545	30	4
3641.00000068545	30	4
3671.00000068545	30	4
3701.00000068545	30	4
3731.00000068545	30	4
3761.00000068545	30	4
3791.00000068545	30	4
3821.00000068545	30	4
3851.00000068545	30	4
3881.00000068545	30	5
3911.00000068545	30	5
3941.00000068545	30	5
3971.00000068545	30	4
4001.00000068545	30	4
4031.00000068545	30	3
4061.00000068545	30	3
4091.00000068545	30	4
4121.00000068545	30	4
4151.00000068545	30	4
4181.00000068545	30	4
4211.00000068545	30	4
4241.00000068545	30	4
4271.00000068545	30	4
4301.00000068545	30	4
4331.00000068545	30	4
4361.00000068545	30	3
4391.00000068545	30	4
4421.00000068545	30	4
4451.00000068545	30	4
4481.00000068545	30	4
4511.00000068545	30	4
4541.00000068545	30	4
4571.00000068545	30	4
4601.00000068545	30	4
4631.00000068545	30	4
4661.00000068545	30	4
4691.00000068545	30	4
4721.00000068545	30	5
4751.00000068545	30	5
4781.00000068545	30	4
4811.00000068545	30	4
4841.00000068545	30	4
4871.00000068545	30	4
4901.00000068545	30	4
4931.00000068545	30	5
4961.00000068545	30	4
4991.00000068545	30	5
5021.00000068545	30	5
5051.00000068545	30	5
5081.00000068545	30	5
5111.00000068545	30	5
5141.00000068545	30	5
5171.00000068545	30	5
5201.00000068545	30	5
5231.00000068545	30	5
5261.00000068545	30	5
5291.00000068545	30	5
5321.00000068545	30	5
5351.00000068545	30	5
5381.00000068545	30	5
5411.00000068545	30	5
5441.00000068545	30	5
5471.00000068545	30	5
5501.00000068545	30	5
5531.00000068545	30	5
5561.00000068545	30	5
5591.00000068545	30	5
5621.00000068545	30	5
5651.00000068545	30	5
5681.00000068545	30	5
5711.00000068545	30	5
5741.00000068545	30	5
5771.00000068545	30	5
5801.00000068545	30	5
5831.00000068545	30	5
5861.00000068545	30	5
5891.00000068545	30	5
5921.00000068545	30	4
5951.00000068545	30	4
5981.00000068545	30	4
6011.00000068545	30	5
6041.00000068545	30	5
6071.00000068545	30	5
6101.00000068545	30	5
6131.00000068545	30	5
6161.00000068545	30	5
6191.00000068545	30	5
6221.00000068545	30	5
6251.00000068545	30	5
6281.00000068545	30	3
6311.00000068545	30	4
6341.00000068545	30	4
6371.00000068545	30	4
6401.00000068545	30	4
6431.00000068545	30	4
6461.00000068545	30	4
6491.00000068545	30	4
6521.00000068545	30	4
6551.00000068545	30	4
6581.00000068545	30	4
6611.00000068545	30	4
6641.00000068545	30	4
6671.00000068545	30	4
6701.00000068545	30	4
6731.00000068545	30	4
6761.00000068545	30	4
6791.00000068545	30	4
6821.00000068545	30	4
6851.00000068545	30	3
6881.00000068545	30	3
